"treatment"	"h"	"p"	"repl"	"complianceRate"	"observedCompliance"
"538"	0	0	0.25	38	0.618	0.546240851630073
"539"	0	0	0.25	39	0.614	0.546240851630073
"540"	0	0	0.25	40	0.608	0.546240851630073
"541"	0	0	0.25	41	0.628	0.546240851630073
"542"	0	0	0.25	42	0.626	0.546240851630073
"543"	0	0	0.25	43	0.538	0.546240851630073
"544"	0	0	0.25	44	0.584	0.546240851630073
"545"	0	0	0.25	45	0.604	0.546240851630073
"546"	0	0	0.25	46	0.62	0.546240851630073
"547"	0	0	0.25	47	0.624	0.546240851630073
"548"	0	0	0.25	48	0.622	0.546240851630073
"549"	0	0	0.25	49	0.612	0.546240851630073
"550"	0	0	0.25	50	0.6	0.546240851630073
"551"	0	0	0.25	51	0.638	0.546240851630073
"552"	0	0	0.25	52	0.624	0.546240851630073
"553"	0	0	0.25	53	0.58	0.546240851630073
"554"	0	0	0.25	54	0.556	0.546240851630073
"555"	0	0	0.25	55	0.618	0.546240851630073
"556"	0	0	0.25	56	0.63	0.546240851630073
"557"	0	0	0.25	57	0.58	0.546240851630073
"558"	0	0	0.25	58	0.58	0.546240851630073
"559"	0	0	0.25	59	0.606	0.546240851630073
"560"	0	0	0.25	60	0.616	0.546240851630073
"561"	0	0	0.25	61	0.604	0.546240851630073
"562"	0	0	0.25	62	0.622	0.546240851630073
"563"	0	0	0.25	63	0.616	0.546240851630073
"564"	0	0	0.25	64	0.618	0.546240851630073
"565"	0	0	0.25	65	0.62	0.546240851630073
"566"	0	0	0.25	66	0.634	0.546240851630073
"567"	0	0	0.25	67	0.61	0.546240851630073
"568"	0	0	0.25	68	0.57	0.546240851630073
"569"	0	0	0.25	69	0.606	0.546240851630073
"570"	0	0	0.25	70	0.616	0.546240851630073
"571"	0	0	0.25	71	0.616	0.546240851630073
"572"	0	0	0.25	72	0.616	0.546240851630073
"573"	0	0	0.25	73	0.61	0.546240851630073
"574"	0	0	0.25	74	0.612	0.546240851630073
"575"	0	0	0.25	75	0.624	0.546240851630073
"576"	0	0	0.25	76	0.646	0.546240851630073
"577"	0	0	0.25	77	0.608	0.546240851630073
"578"	0	0	0.25	78	0.612	0.546240851630073
"579"	0	0	0.25	79	0.586	0.546240851630073
"580"	0	0	0.25	80	0.602	0.546240851630073
"581"	0	0	0.25	81	0.618	0.546240851630073
"582"	0	0	0.25	82	0.608	0.546240851630073
"583"	0	0	0.25	83	0.622	0.546240851630073
"584"	0	0	0.25	84	0.61	0.546240851630073
"585"	0	0	0.25	85	0.59	0.546240851630073
"586"	0	0	0.25	86	0.63	0.546240851630073
"587"	0	0	0.25	87	0.596	0.546240851630073
"588"	0	0	0.25	88	0.62	0.546240851630073
"589"	0	0	0.25	89	0.59	0.546240851630073
"590"	0	0	0.25	90	0.6	0.546240851630073
"591"	0	0	0.25	91	0.582	0.546240851630073
"592"	0	0	0.25	92	0.618	0.546240851630073
"593"	0	0	0.25	93	0.636	0.546240851630073
"594"	0	0	0.25	94	0.596	0.546240851630073
"595"	0	0	0.25	95	0.628	0.546240851630073
"596"	0	0	0.25	96	0.638	0.546240851630073
"597"	0	0	0.25	97	0.62	0.546240851630073
"598"	0	0	0.25	98	0.63	0.546240851630073
"599"	0	0	0.25	99	0.648	0.546240851630073
"600"	0	0	0.25	100	0.63	0.546240851630073
"601"	0	0	0.3	1	0.604	0.546240851630073
"602"	0	0	0.3	2	0.612	0.546240851630073
"603"	0	0	0.3	3	0.594	0.546240851630073
"604"	0	0	0.3	4	0.596	0.546240851630073
"605"	0	0	0.3	5	0.598	0.546240851630073
"606"	0	0	0.3	6	0.584	0.546240851630073
"607"	0	0	0.3	7	0.61	0.546240851630073
"608"	0	0	0.3	8	0.612	0.546240851630073
"609"	0	0	0.3	9	0.618	0.546240851630073
"610"	0	0	0.3	10	0.592	0.546240851630073
"611"	0	0	0.3	11	0.556	0.546240851630073
"612"	0	0	0.3	12	0.632	0.546240851630073
"613"	0	0	0.3	13	0.548	0.546240851630073
"614"	0	0	0.3	14	0.602	0.546240851630073
"615"	0	0	0.3	15	0.57	0.546240851630073
"616"	0	0	0.3	16	0.6	0.546240851630073
"617"	0	0	0.3	17	0.594	0.546240851630073
"618"	0	0	0.3	18	0.604	0.546240851630073
"619"	0	0	0.3	19	0.588	0.546240851630073
"620"	0	0	0.3	20	0.606	0.546240851630073
"621"	0	0	0.3	21	0.602	0.546240851630073
"622"	0	0	0.3	22	0.574	0.546240851630073
"623"	0	0	0.3	23	0.558	0.546240851630073
"624"	0	0	0.3	24	0.618	0.546240851630073
"625"	0	0	0.3	25	0.588	0.546240851630073
"626"	0	0	0.3	26	0.586	0.546240851630073
"627"	0	0	0.3	27	0.618	0.546240851630073
"628"	0	0	0.3	28	0.61	0.546240851630073
"629"	0	0	0.3	29	0.568	0.546240851630073
"630"	0	0	0.3	30	0.582	0.546240851630073
"631"	0	0	0.3	31	0.582	0.546240851630073
"632"	0	0	0.3	32	0.598	0.546240851630073
"633"	0	0	0.3	33	0.628	0.546240851630073
"634"	0	0	0.3	34	0.636	0.546240851630073
"635"	0	0	0.3	35	0.608	0.546240851630073
"636"	0	0	0.3	36	0.586	0.546240851630073
"637"	0	0	0.3	37	0.608	0.546240851630073
"638"	0	0	0.3	38	0.592	0.546240851630073
"639"	0	0	0.3	39	0.628	0.546240851630073
"640"	0	0	0.3	40	0.612	0.546240851630073
"641"	0	0	0.3	41	0.58	0.546240851630073
"642"	0	0	0.3	42	0.596	0.546240851630073
"643"	0	0	0.3	43	0.634	0.546240851630073
"644"	0	0	0.3	44	0.594	0.546240851630073
"645"	0	0	0.3	45	0.566	0.546240851630073
"646"	0	0	0.3	46	0.584	0.546240851630073
"647"	0	0	0.3	47	0.628	0.546240851630073
"648"	0	0	0.3	48	0.636	0.546240851630073
"649"	0	0	0.3	49	0.614	0.546240851630073
"650"	0	0	0.3	50	0.608	0.546240851630073
"651"	0	0	0.3	51	0.574	0.546240851630073
"652"	0	0	0.3	52	0.61	0.546240851630073
"653"	0	0	0.3	53	0.624	0.546240851630073
"654"	0	0	0.3	54	0.624	0.546240851630073
"655"	0	0	0.3	55	0.534	0.546240851630073
"656"	0	0	0.3	56	0.642	0.546240851630073
"657"	0	0	0.3	57	0.628	0.546240851630073
"658"	0	0	0.3	58	0.586	0.546240851630073
"659"	0	0	0.3	59	0.604	0.546240851630073
"660"	0	0	0.3	60	0.582	0.546240851630073
"661"	0	0	0.3	61	0.574	0.546240851630073
"662"	0	0	0.3	62	0.576	0.546240851630073
"663"	0	0	0.3	63	0.612	0.546240851630073
"664"	0	0	0.3	64	0.592	0.546240851630073
"665"	0	0	0.3	65	0.564	0.546240851630073
"666"	0	0	0.3	66	0.618	0.546240851630073
"667"	0	0	0.3	67	0.602	0.546240851630073
"668"	0	0	0.3	68	0.574	0.546240851630073
"669"	0	0	0.3	69	0.588	0.546240851630073
"670"	0	0	0.3	70	0.64	0.546240851630073
"671"	0	0	0.3	71	0.568	0.546240851630073
"672"	0	0	0.3	72	0.622	0.546240851630073
"673"	0	0	0.3	73	0.604	0.546240851630073
"674"	0	0	0.3	74	0.604	0.546240851630073
"675"	0	0	0.3	75	0.584	0.546240851630073
"676"	0	0	0.3	76	0.596	0.546240851630073
"677"	0	0	0.3	77	0.58	0.546240851630073
"678"	0	0	0.3	78	0.652	0.546240851630073
"679"	0	0	0.3	79	0.594	0.546240851630073
"680"	0	0	0.3	80	0.638	0.546240851630073
"681"	0	0	0.3	81	0.6	0.546240851630073
"682"	0	0	0.3	82	0.632	0.546240851630073
"683"	0	0	0.3	83	0.62	0.546240851630073
"684"	0	0	0.3	84	0.608	0.546240851630073
"685"	0	0	0.3	85	0.618	0.546240851630073
"686"	0	0	0.3	86	0.648	0.546240851630073
"687"	0	0	0.3	87	0.586	0.546240851630073
"688"	0	0	0.3	88	0.59	0.546240851630073
"689"	0	0	0.3	89	0.568	0.546240851630073
"690"	0	0	0.3	90	0.614	0.546240851630073
"691"	0	0	0.3	91	0.586	0.546240851630073
"692"	0	0	0.3	92	0.6	0.546240851630073
"693"	0	0	0.3	93	0.598	0.546240851630073
"694"	0	0	0.3	94	0.626	0.546240851630073
"695"	0	0	0.3	95	0.606	0.546240851630073
"696"	0	0	0.3	96	0.578	0.546240851630073
"697"	0	0	0.3	97	0.638	0.546240851630073
"698"	0	0	0.3	98	0.646	0.546240851630073
"699"	0	0	0.3	99	0.568	0.546240851630073
"700"	0	0	0.3	100	0.618	0.546240851630073
"701"	0	0	0.35	1	0.64	0.546240851630073
"702"	0	0	0.35	2	0.598	0.546240851630073
"703"	0	0	0.35	3	0.592	0.546240851630073
"704"	0	0	0.35	4	0.636	0.546240851630073
"705"	0	0	0.35	5	0.604	0.546240851630073
"706"	0	0	0.35	6	0.598	0.546240851630073
"707"	0	0	0.35	7	0.582	0.546240851630073
"708"	0	0	0.35	8	0.606	0.546240851630073
"709"	0	0	0.35	9	0.592	0.546240851630073
"710"	0	0	0.35	10	0.584	0.546240851630073
"711"	0	0	0.35	11	0.61	0.546240851630073
"712"	0	0	0.35	12	0.604	0.546240851630073
"713"	0	0	0.35	13	0.618	0.546240851630073
"714"	0	0	0.35	14	0.582	0.546240851630073
"715"	0	0	0.35	15	0.576	0.546240851630073
"716"	0	0	0.35	16	0.59	0.546240851630073
"717"	0	0	0.35	17	0.592	0.546240851630073
"718"	0	0	0.35	18	0.646	0.546240851630073
"719"	0	0	0.35	19	0.594	0.546240851630073
"720"	0	0	0.35	20	0.602	0.546240851630073
"721"	0	0	0.35	21	0.598	0.546240851630073
"722"	0	0	0.35	22	0.564	0.546240851630073
"723"	0	0	0.35	23	0.592	0.546240851630073
"724"	0	0	0.35	24	0.56	0.546240851630073
"725"	0	0	0.35	25	0.616	0.546240851630073
"726"	0	0	0.35	26	0.578	0.546240851630073
"727"	0	0	0.35	27	0.64	0.546240851630073
"728"	0	0	0.35	28	0.564	0.546240851630073
"729"	0	0	0.35	29	0.564	0.546240851630073
"730"	0	0	0.35	30	0.596	0.546240851630073
"731"	0	0	0.35	31	0.616	0.546240851630073
"732"	0	0	0.35	32	0.586	0.546240851630073
"733"	0	0	0.35	33	0.584	0.546240851630073
"734"	0	0	0.35	34	0.618	0.546240851630073
"735"	0	0	0.35	35	0.614	0.546240851630073
"736"	0	0	0.35	36	0.564	0.546240851630073
"737"	0	0	0.35	37	0.608	0.546240851630073
"738"	0	0	0.35	38	0.592	0.546240851630073
"739"	0	0	0.35	39	0.56	0.546240851630073
"740"	0	0	0.35	40	0.606	0.546240851630073
"741"	0	0	0.35	41	0.592	0.546240851630073
"742"	0	0	0.35	42	0.616	0.546240851630073
"743"	0	0	0.35	43	0.574	0.546240851630073
"744"	0	0	0.35	44	0.598	0.546240851630073
"745"	0	0	0.35	45	0.592	0.546240851630073
"746"	0	0	0.35	46	0.56	0.546240851630073
"747"	0	0	0.35	47	0.58	0.546240851630073
"748"	0	0	0.35	48	0.6	0.546240851630073
"749"	0	0	0.35	49	0.608	0.546240851630073
"750"	0	0	0.35	50	0.616	0.546240851630073
"751"	0	0	0.35	51	0.63	0.546240851630073
"752"	0	0	0.35	52	0.598	0.546240851630073
"753"	0	0	0.35	53	0.528	0.546240851630073
"754"	0	0	0.35	54	0.6	0.546240851630073
"755"	0	0	0.35	55	0.628	0.546240851630073
"756"	0	0	0.35	56	0.578	0.546240851630073
"757"	0	0	0.35	57	0.582	0.546240851630073
"758"	0	0	0.35	58	0.62	0.546240851630073
"759"	0	0	0.35	59	0.62	0.546240851630073
"760"	0	0	0.35	60	0.6	0.546240851630073
"761"	0	0	0.35	61	0.578	0.546240851630073
"762"	0	0	0.35	62	0.57	0.546240851630073
"763"	0	0	0.35	63	0.562	0.546240851630073
"764"	0	0	0.35	64	0.59	0.546240851630073
"765"	0	0	0.35	65	0.624	0.546240851630073
"766"	0	0	0.35	66	0.618	0.546240851630073
"767"	0	0	0.35	67	0.584	0.546240851630073
"768"	0	0	0.35	68	0.634	0.546240851630073
"769"	0	0	0.35	69	0.582	0.546240851630073
"770"	0	0	0.35	70	0.622	0.546240851630073
"771"	0	0	0.35	71	0.612	0.546240851630073
"772"	0	0	0.35	72	0.572	0.546240851630073
"773"	0	0	0.35	73	0.568	0.546240851630073
"774"	0	0	0.35	74	0.598	0.546240851630073
"775"	0	0	0.35	75	0.602	0.546240851630073
"776"	0	0	0.35	76	0.574	0.546240851630073
"777"	0	0	0.35	77	0.626	0.546240851630073
"778"	0	0	0.35	78	0.598	0.546240851630073
"779"	0	0	0.35	79	0.594	0.546240851630073
"780"	0	0	0.35	80	0.612	0.546240851630073
"781"	0	0	0.35	81	0.606	0.546240851630073
"782"	0	0	0.35	82	0.572	0.546240851630073
"783"	0	0	0.35	83	0.596	0.546240851630073
"784"	0	0	0.35	84	0.596	0.546240851630073
"785"	0	0	0.35	85	0.574	0.546240851630073
"786"	0	0	0.35	86	0.588	0.546240851630073
"787"	0	0	0.35	87	0.61	0.546240851630073
"788"	0	0	0.35	88	0.584	0.546240851630073
"789"	0	0	0.35	89	0.594	0.546240851630073
"790"	0	0	0.35	90	0.602	0.546240851630073
"791"	0	0	0.35	91	0.61	0.546240851630073
"792"	0	0	0.35	92	0.586	0.546240851630073
"793"	0	0	0.35	93	0.624	0.546240851630073
"794"	0	0	0.35	94	0.594	0.546240851630073
"795"	0	0	0.35	95	0.65	0.546240851630073
"796"	0	0	0.35	96	0.642	0.546240851630073
"797"	0	0	0.35	97	0.574	0.546240851630073
"798"	0	0	0.35	98	0.58	0.546240851630073
"799"	0	0	0.35	99	0.61	0.546240851630073
"800"	0	0	0.35	100	0.578	0.546240851630073
"801"	0	0	0.4	1	0.592	0.546240851630073
"802"	0	0	0.4	2	0.592	0.546240851630073
"803"	0	0	0.4	3	0.616	0.546240851630073
"804"	0	0	0.4	4	0.592	0.546240851630073
"805"	0	0	0.4	5	0.594	0.546240851630073
"806"	0	0	0.4	6	0.576	0.546240851630073
"807"	0	0	0.4	7	0.644	0.546240851630073
"808"	0	0	0.4	8	0.592	0.546240851630073
"809"	0	0	0.4	9	0.648	0.546240851630073
"810"	0	0	0.4	10	0.62	0.546240851630073
"811"	0	0	0.4	11	0.634	0.546240851630073
"812"	0	0	0.4	12	0.584	0.546240851630073
"813"	0	0	0.4	13	0.626	0.546240851630073
"814"	0	0	0.4	14	0.578	0.546240851630073
"815"	0	0	0.4	15	0.562	0.546240851630073
"816"	0	0	0.4	16	0.566	0.546240851630073
"817"	0	0	0.4	17	0.616	0.546240851630073
"818"	0	0	0.4	18	0.588	0.546240851630073
"819"	0	0	0.4	19	0.626	0.546240851630073
"820"	0	0	0.4	20	0.596	0.546240851630073
"821"	0	0	0.4	21	0.584	0.546240851630073
"822"	0	0	0.4	22	0.602	0.546240851630073
"823"	0	0	0.4	23	0.588	0.546240851630073
"824"	0	0	0.4	24	0.592	0.546240851630073
"825"	0	0	0.4	25	0.574	0.546240851630073
"826"	0	0	0.4	26	0.6	0.546240851630073
"827"	0	0	0.4	27	0.6	0.546240851630073
"828"	0	0	0.4	28	0.606	0.546240851630073
"829"	0	0	0.4	29	0.594	0.546240851630073
"830"	0	0	0.4	30	0.592	0.546240851630073
"831"	0	0	0.4	31	0.562	0.546240851630073
"832"	0	0	0.4	32	0.618	0.546240851630073
"833"	0	0	0.4	33	0.612	0.546240851630073
"834"	0	0	0.4	34	0.572	0.546240851630073
"835"	0	0	0.4	35	0.618	0.546240851630073
"836"	0	0	0.4	36	0.612	0.546240851630073
"837"	0	0	0.4	37	0.602	0.546240851630073
"838"	0	0	0.4	38	0.598	0.546240851630073
"839"	0	0	0.4	39	0.58	0.546240851630073
"840"	0	0	0.4	40	0.6	0.546240851630073
"841"	0	0	0.4	41	0.594	0.546240851630073
"842"	0	0	0.4	42	0.612	0.546240851630073
"843"	0	0	0.4	43	0.584	0.546240851630073
"844"	0	0	0.4	44	0.608	0.546240851630073
"845"	0	0	0.4	45	0.588	0.546240851630073
"846"	0	0	0.4	46	0.606	0.546240851630073
"847"	0	0	0.4	47	0.59	0.546240851630073
"848"	0	0	0.4	48	0.59	0.546240851630073
"849"	0	0	0.4	49	0.528	0.546240851630073
"850"	0	0	0.4	50	0.564	0.546240851630073
"851"	0	0	0.4	51	0.584	0.546240851630073
"852"	0	0	0.4	52	0.608	0.546240851630073
"853"	0	0	0.4	53	0.63	0.546240851630073
"854"	0	0	0.4	54	0.606	0.546240851630073
"855"	0	0	0.4	55	0.646	0.546240851630073
"856"	0	0	0.4	56	0.632	0.546240851630073
"857"	0	0	0.4	57	0.584	0.546240851630073
"858"	0	0	0.4	58	0.592	0.546240851630073
"859"	0	0	0.4	59	0.594	0.546240851630073
"860"	0	0	0.4	60	0.626	0.546240851630073
"861"	0	0	0.4	61	0.642	0.546240851630073
"862"	0	0	0.4	62	0.608	0.546240851630073
"863"	0	0	0.4	63	0.598	0.546240851630073
"864"	0	0	0.4	64	0.588	0.546240851630073
"865"	0	0	0.4	65	0.59	0.546240851630073
"866"	0	0	0.4	66	0.618	0.546240851630073
"867"	0	0	0.4	67	0.578	0.546240851630073
"868"	0	0	0.4	68	0.572	0.546240851630073
"869"	0	0	0.4	69	0.594	0.546240851630073
"870"	0	0	0.4	70	0.612	0.546240851630073
"871"	0	0	0.4	71	0.606	0.546240851630073
"872"	0	0	0.4	72	0.592	0.546240851630073
"873"	0	0	0.4	73	0.6	0.546240851630073
"874"	0	0	0.4	74	0.604	0.546240851630073
"875"	0	0	0.4	75	0.59	0.546240851630073
"876"	0	0	0.4	76	0.55	0.546240851630073
"877"	0	0	0.4	77	0.57	0.546240851630073
"878"	0	0	0.4	78	0.596	0.546240851630073
"879"	0	0	0.4	79	0.622	0.546240851630073
"880"	0	0	0.4	80	0.612	0.546240851630073
"881"	0	0	0.4	81	0.63	0.546240851630073
"882"	0	0	0.4	82	0.572	0.546240851630073
"883"	0	0	0.4	83	0.582	0.546240851630073
"884"	0	0	0.4	84	0.602	0.546240851630073
"885"	0	0	0.4	85	0.584	0.546240851630073
"886"	0	0	0.4	86	0.596	0.546240851630073
"887"	0	0	0.4	87	0.646	0.546240851630073
"888"	0	0	0.4	88	0.616	0.546240851630073
"889"	0	0	0.4	89	0.576	0.546240851630073
"890"	0	0	0.4	90	0.582	0.546240851630073
"891"	0	0	0.4	91	0.622	0.546240851630073
"892"	0	0	0.4	92	0.57	0.546240851630073
"893"	0	0	0.4	93	0.602	0.546240851630073
"894"	0	0	0.4	94	0.572	0.546240851630073
"895"	0	0	0.4	95	0.594	0.546240851630073
"896"	0	0	0.4	96	0.58	0.546240851630073
"897"	0	0	0.4	97	0.59	0.546240851630073
"898"	0	0	0.4	98	0.62	0.546240851630073
"899"	0	0	0.4	99	0.596	0.546240851630073
"900"	0	0	0.4	100	0.608	0.546240851630073
"901"	0	0	0.45	1	0.61	0.546240851630073
"902"	0	0	0.45	2	0.592	0.546240851630073
"903"	0	0	0.45	3	0.588	0.546240851630073
"904"	0	0	0.45	4	0.568	0.546240851630073
"905"	0	0	0.45	5	0.616	0.546240851630073
"906"	0	0	0.45	6	0.556	0.546240851630073
"907"	0	0	0.45	7	0.57	0.546240851630073
"908"	0	0	0.45	8	0.556	0.546240851630073
"909"	0	0	0.45	9	0.574	0.546240851630073
"910"	0	0	0.45	10	0.602	0.546240851630073
"911"	0	0	0.45	11	0.618	0.546240851630073
"912"	0	0	0.45	12	0.624	0.546240851630073
"913"	0	0	0.45	13	0.608	0.546240851630073
"914"	0	0	0.45	14	0.594	0.546240851630073
"915"	0	0	0.45	15	0.59	0.546240851630073
"916"	0	0	0.45	16	0.578	0.546240851630073
"917"	0	0	0.45	17	0.572	0.546240851630073
"918"	0	0	0.45	18	0.592	0.546240851630073
"919"	0	0	0.45	19	0.556	0.546240851630073
"920"	0	0	0.45	20	0.568	0.546240851630073
"921"	0	0	0.45	21	0.59	0.546240851630073
"922"	0	0	0.45	22	0.56	0.546240851630073
"923"	0	0	0.45	23	0.578	0.546240851630073
"924"	0	0	0.45	24	0.572	0.546240851630073
"925"	0	0	0.45	25	0.586	0.546240851630073
"926"	0	0	0.45	26	0.574	0.546240851630073
"927"	0	0	0.45	27	0.596	0.546240851630073
"928"	0	0	0.45	28	0.57	0.546240851630073
"929"	0	0	0.45	29	0.574	0.546240851630073
"930"	0	0	0.45	30	0.634	0.546240851630073
"931"	0	0	0.45	31	0.558	0.546240851630073
"932"	0	0	0.45	32	0.592	0.546240851630073
"933"	0	0	0.45	33	0.604	0.546240851630073
"934"	0	0	0.45	34	0.604	0.546240851630073
"935"	0	0	0.45	35	0.642	0.546240851630073
"936"	0	0	0.45	36	0.592	0.546240851630073
"937"	0	0	0.45	37	0.6	0.546240851630073
"938"	0	0	0.45	38	0.562	0.546240851630073
"939"	0	0	0.45	39	0.622	0.546240851630073
"940"	0	0	0.45	40	0.554	0.546240851630073
"941"	0	0	0.45	41	0.594	0.546240851630073
"942"	0	0	0.45	42	0.598	0.546240851630073
"943"	0	0	0.45	43	0.596	0.546240851630073
"944"	0	0	0.45	44	0.578	0.546240851630073
"945"	0	0	0.45	45	0.608	0.546240851630073
"946"	0	0	0.45	46	0.578	0.546240851630073
"947"	0	0	0.45	47	0.58	0.546240851630073
"948"	0	0	0.45	48	0.612	0.546240851630073
"949"	0	0	0.45	49	0.59	0.546240851630073
"950"	0	0	0.45	50	0.598	0.546240851630073
"951"	0	0	0.45	51	0.576	0.546240851630073
"952"	0	0	0.45	52	0.558	0.546240851630073
"953"	0	0	0.45	53	0.608	0.546240851630073
"954"	0	0	0.45	54	0.596	0.546240851630073
"955"	0	0	0.45	55	0.614	0.546240851630073
"956"	0	0	0.45	56	0.574	0.546240851630073
"957"	0	0	0.45	57	0.59	0.546240851630073
"958"	0	0	0.45	58	0.612	0.546240851630073
"959"	0	0	0.45	59	0.61	0.546240851630073
"960"	0	0	0.45	60	0.576	0.546240851630073
"961"	0	0	0.45	61	0.62	0.546240851630073
"962"	0	0	0.45	62	0.614	0.546240851630073
"963"	0	0	0.45	63	0.606	0.546240851630073
"964"	0	0	0.45	64	0.624	0.546240851630073
"965"	0	0	0.45	65	0.592	0.546240851630073
"966"	0	0	0.45	66	0.562	0.546240851630073
"967"	0	0	0.45	67	0.62	0.546240851630073
"968"	0	0	0.45	68	0.586	0.546240851630073
"969"	0	0	0.45	69	0.586	0.546240851630073
"970"	0	0	0.45	70	0.59	0.546240851630073
"971"	0	0	0.45	71	0.62	0.546240851630073
"972"	0	0	0.45	72	0.58	0.546240851630073
"973"	0	0	0.45	73	0.592	0.546240851630073
"974"	0	0	0.45	74	0.626	0.546240851630073
"975"	0	0	0.45	75	0.614	0.546240851630073
"976"	0	0	0.45	76	0.6	0.546240851630073
"977"	0	0	0.45	77	0.588	0.546240851630073
"978"	0	0	0.45	78	0.584	0.546240851630073
"979"	0	0	0.45	79	0.556	0.546240851630073
"980"	0	0	0.45	80	0.598	0.546240851630073
"981"	0	0	0.45	81	0.608	0.546240851630073
"982"	0	0	0.45	82	0.58	0.546240851630073
"983"	0	0	0.45	83	0.622	0.546240851630073
"984"	0	0	0.45	84	0.602	0.546240851630073
"985"	0	0	0.45	85	0.568	0.546240851630073
"986"	0	0	0.45	86	0.58	0.546240851630073
"987"	0	0	0.45	87	0.564	0.546240851630073
"988"	0	0	0.45	88	0.57	0.546240851630073
"989"	0	0	0.45	89	0.56	0.546240851630073
"990"	0	0	0.45	90	0.566	0.546240851630073
"991"	0	0	0.45	91	0.558	0.546240851630073
"992"	0	0	0.45	92	0.596	0.546240851630073
"993"	0	0	0.45	93	0.578	0.546240851630073
"994"	0	0	0.45	94	0.552	0.546240851630073
"995"	0	0	0.45	95	0.648	0.546240851630073
"996"	0	0	0.45	96	0.572	0.546240851630073
"997"	0	0	0.45	97	0.598	0.546240851630073
"998"	0	0	0.45	98	0.574	0.546240851630073
"999"	0	0	0.45	99	0.576	0.546240851630073
"1000"	0	0	0.45	100	0.564	0.546240851630073
"1001"	0	0	0.5	1	0.59	0.546240851630073
"1002"	0	0	0.5	2	0.622	0.546240851630073
"1003"	0	0	0.5	3	0.602	0.546240851630073
"1004"	0	0	0.5	4	0.562	0.546240851630073
"1005"	0	0	0.5	5	0.59	0.546240851630073
"1006"	0	0	0.5	6	0.612	0.546240851630073
"1007"	0	0	0.5	7	0.578	0.546240851630073
"1008"	0	0	0.5	8	0.586	0.546240851630073
"1009"	0	0	0.5	9	0.58	0.546240851630073
"1010"	0	0	0.5	10	0.558	0.546240851630073
"1011"	0	0	0.5	11	0.594	0.546240851630073
"1012"	0	0	0.5	12	0.598	0.546240851630073
"1013"	0	0	0.5	13	0.566	0.546240851630073
"1014"	0	0	0.5	14	0.58	0.546240851630073
"1015"	0	0	0.5	15	0.596	0.546240851630073
"1016"	0	0	0.5	16	0.594	0.546240851630073
"1017"	0	0	0.5	17	0.6	0.546240851630073
"1018"	0	0	0.5	18	0.618	0.546240851630073
"1019"	0	0	0.5	19	0.588	0.546240851630073
"1020"	0	0	0.5	20	0.586	0.546240851630073
"1021"	0	0	0.5	21	0.592	0.546240851630073
"1022"	0	0	0.5	22	0.564	0.546240851630073
"1023"	0	0	0.5	23	0.57	0.546240851630073
"1024"	0	0	0.5	24	0.59	0.546240851630073
"1025"	0	0	0.5	25	0.604	0.546240851630073
"1026"	0	0	0.5	26	0.552	0.546240851630073
"1027"	0	0	0.5	27	0.6	0.546240851630073
"1028"	0	0	0.5	28	0.57	0.546240851630073
"1029"	0	0	0.5	29	0.606	0.546240851630073
"1030"	0	0	0.5	30	0.59	0.546240851630073
"1031"	0	0	0.5	31	0.582	0.546240851630073
"1032"	0	0	0.5	32	0.602	0.546240851630073
"1033"	0	0	0.5	33	0.588	0.546240851630073
"1034"	0	0	0.5	34	0.61	0.546240851630073
"1035"	0	0	0.5	35	0.582	0.546240851630073
"1036"	0	0	0.5	36	0.602	0.546240851630073
"1037"	0	0	0.5	37	0.588	0.546240851630073
"1038"	0	0	0.5	38	0.576	0.546240851630073
"1039"	0	0	0.5	39	0.61	0.546240851630073
"1040"	0	0	0.5	40	0.59	0.546240851630073
"1041"	0	0	0.5	41	0.588	0.546240851630073
"1042"	0	0	0.5	42	0.55	0.546240851630073
"1043"	0	0	0.5	43	0.604	0.546240851630073
"1044"	0	0	0.5	44	0.586	0.546240851630073
"1045"	0	0	0.5	45	0.57	0.546240851630073
"1046"	0	0	0.5	46	0.608	0.546240851630073
"1047"	0	0	0.5	47	0.564	0.546240851630073
"1048"	0	0	0.5	48	0.582	0.546240851630073
"1049"	0	0	0.5	49	0.604	0.546240851630073
"1050"	0	0	0.5	50	0.582	0.546240851630073
"1051"	0	0	0.5	51	0.562	0.546240851630073
"1052"	0	0	0.5	52	0.554	0.546240851630073
"1053"	0	0	0.5	53	0.588	0.546240851630073
"1054"	0	0	0.5	54	0.578	0.546240851630073
"1055"	0	0	0.5	55	0.61	0.546240851630073
"1056"	0	0	0.5	56	0.59	0.546240851630073
"1057"	0	0	0.5	57	0.554	0.546240851630073
"1058"	0	0	0.5	58	0.57	0.546240851630073
"1059"	0	0	0.5	59	0.588	0.546240851630073
"1060"	0	0	0.5	60	0.582	0.546240851630073
"1061"	0	0	0.5	61	0.604	0.546240851630073
"1062"	0	0	0.5	62	0.546	0.546240851630073
"1063"	0	0	0.5	63	0.576	0.546240851630073
"1064"	0	0	0.5	64	0.59	0.546240851630073
"1065"	0	0	0.5	65	0.554	0.546240851630073
"1066"	0	0	0.5	66	0.59	0.546240851630073
"1067"	0	0	0.5	67	0.606	0.546240851630073
"1068"	0	0	0.5	68	0.588	0.546240851630073
"1069"	0	0	0.5	69	0.606	0.546240851630073
"1070"	0	0	0.5	70	0.59	0.546240851630073
"1071"	0	0	0.5	71	0.598	0.546240851630073
